;case:concept:name;concept:tool;concept:operation;time:timestamp;concept:resource;case:instance
381;4;Gestao;U;2026-01-06 05:12:39.754871393+00:00;re7;15
382;4;Gestao;d;2026-01-05 22:45:00.441423383+00:00;re7;15
383;4;Teste;C;2026-01-05 23:13:46.836052638+00:00;re7;15
384;4;Teste;d;2026-01-06 03:33:23.283281692+00:00;re7;15
385;4;Gestao;r;2026-01-06 03:44:00.350466672+00:00;re11;16
386;4;Gestao;U;2026-01-06 04:07:44.242881469+00:00;re11;16
387;4;Gestao;d;2026-01-06 05:19:32.540570090+00:00;re11;16
388;4;Teste;r;2026-01-06 03:50:31.245053406+00:00;re11;16
389;4;Teste;u;2026-01-06 04:49:50.249082752+00:00;re11;16
390;4;Gestao;U;2026-01-06 05:00:15.478445036+00:00;re10;17
391;4;Gestao;d;2026-01-06 05:24:33.042231118+00:00;re10;17
392;4;Codigo;r;2026-01-06 05:25:21.136978894+00:00;re10;17
393;4;PF;C;2026-01-06 05:09:06.672056207+00:00;re10;17
394;4;Gestao;U;2026-01-06 04:53:38.047949879+00:00;re11;18
395;4;Gestao;d;2026-01-06 05:44:39.836448411+00:00;re11;18
396;4;Requisito;r;2026-01-06 04:07:55.805728571+00:00;re11;18
397;4;PF;C;2026-01-06 04:24:40.661546419+00:00;re11;18
398;4;PF;u;2026-01-06 05:34:07.614118189+00:00;re11;18
399;4;PF;d;2026-01-06 05:15:10.648586669+00:00;re11;18
400;4;Gestao;c;2026-01-06 05:16:06.061351337+00:00;re10;19
401;4;Gestao;r;2026-01-06 04:43:56.879088153+00:00;re10;19
402;4;Gestao;U;2026-01-06 05:54:05.141369826+00:00;re10;19
403;4;Gestao;r;2026-01-05 23:43:33.781224326+00:00;re11;20
404;4;Gestao;U;2026-01-05 22:13:53.882811110+00:00;re11;20
405;4;Codigo;r;2026-01-06 02:02:35.016469257+00:00;re11;20
406;4;Requisito;r;2026-01-05 23:30:54.389132772+00:00;re11;20
407;4;Requisito;U;2026-01-05 23:47:58.513613361+00:00;re11;20
408;4;Teste;r;2026-01-06 00:05:52.149330781+00:00;re11;20
409;5;Gestao;c;2026-01-05 20:36:46.189409121+00:00;re3;1
410;5;Gestao;U;2026-01-05 22:17:08.635814377+00:00;re3;1
411;5;Requisito;C;2026-01-05 22:00:41.000563758+00:00;re3;1
412;5;Requisito;r;2026-01-05 21:24:50.609442570+00:00;re3;1
413;5;Requisito;d;2026-01-05 20:27:36.234093480+00:00;re3;1
414;5;Teste;r;2026-01-05 21:27:44.465320896+00:00;re3;1
415;5;Gestao;U;2026-01-05 20:24:45.317896136+00:00;re3;2
416;5;Codigo;r;2026-01-05 19:56:05.994439860+00:00;re3;2
417;5;PF;C;2026-01-05 22:17:15.322678508+00:00;re3;2
418;5;PF;r;2026-01-05 21:08:10.822609634+00:00;re3;2
419;5;Gestao;r;2026-01-05 22:17:38.511471676+00:00;re4;3
420;5;Gestao;U;2026-01-05 22:08:26.487400974+00:00;re4;3
421;5;Codigo;r;2026-01-05 21:58:51.689622920+00:00;re4;3
422;5;PF;C;2026-01-05 22:30:37.896077854+00:00;re4;3
423;5;PF;r;2026-01-05 21:55:55.749853480+00:00;re4;3
424;5;PF;u;2026-01-05 21:52:02.172644110+00:00;re4;3
425;5;PF;d;2026-01-05 22:06:06.105382566+00:00;re4;3
426;5;Gestao;c;2026-01-05 21:45:32.955942703+00:00;re3;4
427;5;Gestao;r;2026-01-05 21:12:01.922961348+00:00;re3;4
428;5;Gestao;U;2026-01-05 18:51:37.181935336+00:00;re3;4
429;5;Gestao;c;2026-01-05 22:19:50.590551053+00:00;re1;5
430;5;Gestao;U;2026-01-05 22:10:11.746008506+00:00;re1;5
431;5;Codigo;C;2026-01-05 18:35:19.883125833+00:00;re1;5
432;5;Codigo;r;2026-01-05 17:49:42.151448777+00:00;re1;5
433;5;Teste;r;2026-01-05 17:02:28.759830727+00:00;re1;5
434;5;Gestao;c;2026-01-05 16:52:28.401615222+00:00;re1;6
435;5;Gestao;U;2026-01-05 23:20:16.648281963+00:00;re1;6
436;5;Gestao;d;2026-01-05 16:08:30.614939087+00:00;re1;6
437;5;Gestao;c;2026-01-05 23:57:29.135710320+00:00;re1;7
438;5;Gestao;U;2026-01-05 23:03:30.319540093+00:00;re1;7
439;5;Requisito;r;2026-01-05 23:39:27.703169097+00:00;re1;7
440;5;PF;C;2026-01-05 23:34:11.561013890+00:00;re1;7
441;5;PF;r;2026-01-05 23:36:25.679927568+00:00;re1;7
442;5;PF;u;2026-01-05 23:47:14.038583745+00:00;re1;7
443;5;Gestao;c;2026-01-05 20:37:05.716170985+00:00;re3;8
444;5;Gestao;U;2026-01-05 23:50:07.967566951+00:00;re3;8
445;5;Requisito;r;2026-01-05 20:02:14.891018320+00:00;re3;8
446;5;PF;C;2026-01-05 23:00:52.697440008+00:00;re3;8
447;5;PF;r;2026-01-05 21:09:05.441703564+00:00;re3;8
448;5;PF;d;2026-01-05 22:03:59.725974869+00:00;re3;8
449;5;Gestao;c;2026-01-05 23:36:01.272296630+00:00;re2;9
450;5;Gestao;U;2026-01-05 20:23:45.338449891+00:00;re2;9
451;5;Codigo;U;2026-01-05 23:23:53.690847870+00:00;re2;9
452;5;Requisito;r;2026-01-05 20:01:39.206139940+00:00;re2;9
453;5;Teste;r;2026-01-05 21:51:48.720314586+00:00;re2;9
454;5;Gestao;r;2026-01-05 22:56:46.977855660+00:00;re4;10
455;5;Gestao;U;2026-01-05 22:32:15.128903079+00:00;re4;10
456;5;Gestao;d;2026-01-05 23:37:43.960468728+00:00;re4;10
457;5;Gestao;c;2026-01-05 20:48:35.510631891+00:00;re4;11
458;5;Gestao;U;2026-01-05 18:41:58.274530180+00:00;re4;11
459;5;Gestao;d;2026-01-05 18:53:19.267442468+00:00;re4;11
460;5;Gestao;c;2026-01-05 23:43:54.878396180+00:00;re4;12
461;5;Gestao;U;2026-01-06 00:28:59.618052633+00:00;re4;12
462;5;Requisito;r;2026-01-05 23:02:50.705622892+00:00;re4;12
463;5;PF;C;2026-01-05 23:16:37.138532642+00:00;re4;12
464;5;PF;d;2026-01-05 22:51:09.179891721+00:00;re4;12
465;5;Gestao;c;2026-01-05 22:07:25.044461651+00:00;re2;13
466;5;Gestao;U;2026-01-05 23:04:02.059395989+00:00;re2;13
467;5;Requisito;r;2026-01-05 22:12:20.629624675+00:00;re2;13
468;5;PF;C;2026-01-06 00:16:11.077115564+00:00;re2;13
469;5;PF;r;2026-01-05 22:22:57.061436953+00:00;re2;13
470;5;Gestao;c;2026-01-06 00:20:19.372977549+00:00;re1;14
471;5;Gestao;r;2026-01-06 00:47:01.549954154+00:00;re1;14
472;5;Gestao;U;2026-01-05 23:26:17.862773018+00:00;re1;14
473;5;Codigo;c;2026-01-05 23:24:55.399826210+00:00;re1;14
474;5;Codigo;r;2026-01-06 00:32:26.743961231+00:00;re1;14
475;5;Codigo;U;2026-01-05 23:25:48.209575767+00:00;re1;14
476;5;Requisito;r;2026-01-06 00:27:23.320174177+00:00;re1;14
477;5;Teste;r;2026-01-05 23:55:22.665704620+00:00;re1;14
478;5;Gestao;c;2026-01-05 23:31:28.234146401+00:00;re2;15
479;5;Gestao;U;2026-01-06 00:44:04.576255921+00:00;re2;15
480;5;Gestao;d;2026-01-06 01:01:45.807570282+00:00;re2;15
481;5;Requisito;r;2026-01-06 00:29:07.285713707+00:00;re2;15
482;5;Teste;C;2026-01-05 23:42:49.427023303+00:00;re2;15
483;5;Teste;r;2026-01-06 01:02:10.879130584+00:00;re2;15
484;5;Gestao;U;2026-01-05 23:07:51.497571843+00:00;re3;16
485;5;Requisito;r;2026-01-05 23:52:47.493762658+00:00;re3;16
486;5;Teste;r;2026-01-05 21:40:13.327871697+00:00;re3;16
487;5;Teste;u;2026-01-06 00:34:33.732702893+00:00;re3;16
488;5;Gestao;c;2026-01-05 18:57:58.943277777+00:00;re3;17
489;5;Gestao;U;2026-01-06 00:43:01.928915579+00:00;re3;17
490;5;Codigo;r;2026-01-05 18:18:26.850034514+00:00;re3;17
491;5;Requisito;r;2026-01-05 19:53:25.445034625+00:00;re3;17
492;5;PF;C;2026-01-06 00:26:49.204611970+00:00;re3;17
493;5;PF;r;2026-01-05 21:58:01.871156848+00:00;re3;17
494;5;PF;u;2026-01-06 00:23:03.478427906+00:00;re3;17
495;5;Gestao;U;2026-01-05 19:02:31.808161541+00:00;re4;18
496;5;Requisito;r;2026-01-05 19:08:19.184596361+00:00;re4;18
497;5;PF;C;2026-01-06 01:22:34.102788029+00:00;re4;18
498;5;PF;r;2026-01-05 23:56:08.964426761+00:00;re4;18
499;5;Gestao;U;2026-01-06 01:10:45.490776708+00:00;re2;19
500;5;Requisito;r;2026-01-06 01:25:38.827147829+00:00;re2;19
501;5;Gestao;U;2026-01-05 16:04:04.858903007+00:00;re1;20
502;5;Gestao;d;2026-01-05 20:59:29.480230890+00:00;re1;20
503;5;Requisito;r;2026-01-05 13:51:58.472548526+00:00;re1;20
504;5;Requisito;U;2026-01-05 19:44:24.135681654+00:00;re1;20
505;5;Requisito;d;2026-01-05 11:47:20.424332955+00:00;re1;20
506;6;Gestao;c;2026-01-05 15:34:43.707381233+00:00;re7;1
507;6;Gestao;r;2026-01-05 16:00:02.614888805+00:00;re7;1
508;6;Gestao;U;2026-01-05 15:51:06.075178829+00:00;re7;1
509;6;Gestao;d;2026-01-05 14:20:42.552268413+00:00;re7;1
510;6;Requisito;C;2026-01-05 14:10:18.912936360+00:00;re7;1
511;6;Requisito;r;2026-01-05 17:34:02.396507247+00:00;re7;1
512;6;Requisito;u;2026-01-05 17:39:45.197413352+00:00;re7;1
513;6;Teste;r;2026-01-05 12:32:38.056753223+00:00;re7;1
514;6;Gestao;c;2026-01-05 18:08:36.558577726+00:00;re7;2
515;6;Gestao;U;2026-01-05 17:48:38.574719329+00:00;re7;2
516;6;Gestao;d;2026-01-05 17:42:29.920630557+00:00;re7;2
517;6;Codigo;r;2026-01-05 18:16:31.559797075+00:00;re7;2
518;6;Requisito;r;2026-01-05 18:27:23.293811584+00:00;re7;2
519;6;PF;C;2026-01-05 18:18:05.890060116+00:00;re7;2
520;6;PF;r;2026-01-05 18:01:05.168691215+00:00;re7;2
521;6;PF;d;2026-01-05 17:58:37.776713029+00:00;re7;2
522;6;Gestao;c;2026-01-05 18:01:09.606481220+00:00;re8;3
523;6;Gestao;U;2026-01-05 17:43:34.257905989+00:00;re8;3
524;6;Requisito;r;2026-01-05 17:50:45.861406714+00:00;re8;3
525;6;PF;C;2026-01-05 16:26:25.077532572+00:00;re8;3
526;6;PF;u;2026-01-05 17:34:11.892442724+00:00;re8;3
527;6;Gestao;r;2026-01-05 15:34:10.827096487+00:00;re7;4
528;6;Gestao;U;2026-01-05 15:14:42.978349050+00:00;re7;4
529;6;Gestao;d;2026-01-05 15:12:29.449173232+00:00;re7;4
530;6;Gestao;r;2026-01-05 17:00:26.755267039+00:00;re9;5
531;6;Gestao;U;2026-01-05 10:30:36.280343591+00:00;re9;5
532;6;Gestao;d;2026-01-05 10:02:39.180126649+00:00;re9;5
533;6;Codigo;U;2026-01-05 12:04:30.075393701+00:00;re9;5
534;6;Requisito;r;2026-01-05 11:22:49.500903026+00:00;re9;5
535;6;Teste;r;2026-01-05 13:16:09.663862042+00:00;re9;5
536;6;Gestao;c;2026-01-05 11:20:54.244765921+00:00;re5;6
537;6;Gestao;U;2026-01-05 17:33:11.688786200+00:00;re5;6
538;6;Codigo;C;2026-01-05 16:29:47.279414706+00:00;re5;6
539;6;Codigo;r;2026-01-05 19:14:24.536249086+00:00;re5;6
540;6;Codigo;u;2026-01-05 05:29:35.441453590+00:00;re5;6
541;6;Codigo;d;2026-01-05 19:13:57.015966117+00:00;re5;6
542;6;Requisito;r;2026-01-05 05:41:34.086047165+00:00;re5;6
543;6;Teste;r;2026-01-05 14:23:03.069562837+00:00;re5;6
544;6;Gestao;U;2026-01-05 19:00:11.521289973+00:00;re5;7
545;6;Gestao;d;2026-01-05 18:06:28.738421980+00:00;re5;7
546;6;Requisito;r;2026-01-05 18:40:09.336849851+00:00;re5;7
547;6;PF;C;2026-01-05 17:36:00.234463489+00:00;re5;7
548;6;PF;d;2026-01-05 18:23:07.656568877+00:00;re5;7
549;6;Gestao;c;2026-01-05 19:35:33.454766498+00:00;re5;8
550;6;Gestao;r;2026-01-05 17:47:59.267615455+00:00;re5;8
551;6;Gestao;U;2026-01-05 19:11:58.675318074+00:00;re5;8
552;6;Requisito;r;2026-01-05 19:26:35.293011523+00:00;re5;8
553;6;PF;C;2026-01-05 18:28:28.262252286+00:00;re5;8
554;6;PF;u;2026-01-05 18:19:01.434233929+00:00;re5;8
555;6;Gestao;c;2026-01-05 19:33:27.792420113+00:00;re9;9
556;6;Gestao;U;2026-01-05 19:52:55.964695227+00:00;re9;9
557;6;Gestao;d;2026-01-05 19:33:25.099178735+00:00;re9;9
558;6;Gestao;r;2026-01-05 19:49:58.494068653+00:00;re9;10
559;6;Gestao;U;2026-01-05 19:42:37.563623156+00:00;re9;10
560;6;Gestao;d;2026-01-05 20:02:01.779066019+00:00;re9;10
561;6;PF;r;2026-01-05 19:41:14.422741791+00:00;re9;10
562;6;Teste;r;2026-01-05 20:04:25.331411131+00:00;re9;10
563;6;Gestao;c;2026-01-05 19:15:06.757439661+00:00;re7;11
564;6;Gestao;r;2026-01-05 17:33:07.361113180+00:00;re7;11
565;6;Gestao;U;2026-01-05 19:08:39.011150970+00:00;re7;11
566;6;Gestao;U;2026-01-05 20:30:28.541998952+00:00;re6;12
567;6;Gestao;d;2026-01-05 20:34:00.538598186+00:00;re6;12
568;6;Requisito;r;2026-01-05 19:57:05.118497477+00:00;re6;12
569;6;PF;C;2026-01-05 19:42:28.597065453+00:00;re6;12
570;6;PF;r;2026-01-05 19:41:39.868900898+00:00;re6;12
571;6;Gestao;c;2026-01-05 20:29:24.444805991+00:00;re5;13
572;6;Gestao;U;2026-01-05 20:08:05.192822989+00:00;re5;13
573;6;Gestao;d;2026-01-05 20:37:36.426493717+00:00;re5;13
574;6;Codigo;r;2026-01-05 20:32:36.157112231+00:00;re5;13
575;6;Requisito;r;2026-01-05 19:48:13.648026801+00:00;re5;13
576;6;PF;C;2026-01-05 19:56:55.465227989+00:00;re5;13
577;6;PF;d;2026-01-05 20:35:05.898017121+00:00;re5;13
578;6;Gestao;c;2026-01-05 19:31:50.225490326+00:00;re5;14
579;6;Gestao;r;2026-01-05 20:15:41.548120046+00:00;re5;14
580;6;Gestao;U;2026-01-05 19:11:26.768046695+00:00;re5;14
581;6;Codigo;c;2026-01-05 20:09:08.871842985+00:00;re5;14
582;6;Codigo;r;2026-01-05 20:33:20.484961912+00:00;re5;14
583;6;Codigo;U;2026-01-05 20:21:15.374255781+00:00;re5;14
584;6;Codigo;d;2026-01-05 20:25:33.212201888+00:00;re5;14
585;6;Gestao;c;2026-01-05 11:53:48.899292710+00:00;re6;15
586;6;Gestao;U;2026-01-05 15:16:10.788615255+00:00;re6;15
587;6;Gestao;d;2026-01-05 18:52:22.159187920+00:00;re6;15
588;6;Teste;C;2026-01-05 20:03:18.253475465+00:00;re6;15
589;6;Teste;d;2026-01-05 09:23:58.841336993+00:00;re6;15
590;6;Gestao;c;2026-01-05 19:20:53.975124490+00:00;re8;16
591;6;Gestao;U;2026-01-05 20:34:00.578697940+00:00;re8;16
592;6;Requisito;r;2026-01-05 19:50:23.449973980+00:00;re8;16
593;6;Teste;r;2026-01-05 17:50:38.893560053+00:00;re8;16
594;6;Teste;u;2026-01-05 18:33:20.358631227+00:00;re8;16
595;6;Gestao;U;2026-01-05 20:04:11.110274427+00:00;re6;17
596;6;Codigo;r;2026-01-05 19:14:50.375071708+00:00;re6;17
597;6;PF;C;2026-01-05 19:49:48.846978117+00:00;re6;17
598;6;PF;u;2026-01-05 20:48:55.100118518+00:00;re6;17
599;6;Gestao;c;2026-01-05 20:03:11.042045474+00:00;re9;18
600;6;Gestao;r;2026-01-05 20:04:52.919829577+00:00;re9;18
601;6;Gestao;U;2026-01-05 20:51:16.325140540+00:00;re9;18
602;6;Requisito;r;2026-01-05 21:01:22.079182076+00:00;re9;18
603;6;PF;C;2026-01-05 20:15:33.522574976+00:00;re9;18
604;6;PF;u;2026-01-05 20:28:20.992479561+00:00;re9;18
605;6;Gestao;r;2026-01-05 19:14:50.373494475+00:00;re5;19
606;6;Gestao;U;2026-01-05 21:36:35.594125602+00:00;re5;19
607;6;Requisito;r;2026-01-05 18:39:30.606268772+00:00;re5;19
608;6;Gestao;U;2026-01-05 17:56:30.981560226+00:00;re8;20
609;6;Gestao;d;2026-01-05 17:01:06.897398713+00:00;re8;20
610;6;Requisito;r;2026-01-05 17:53:42.331757563+00:00;re8;20
611;6;Requisito;U;2026-01-05 16:47:49.749639204+00:00;re8;20
612;7;Gestao;r;2026-01-05 10:27:05.343451184+00:00;re5;1
613;7;Gestao;U;2026-01-05 10:30:05.154693718+00:00;re5;1
614;7;Gestao;d;2026-01-05 13:24:39.799503561+00:00;re5;1
615;7;Codigo;r;2026-01-05 10:44:07.385793321+00:00;re5;1
616;7;Requisito;C;2026-01-05 09:25:55.742342171+00:00;re5;1
617;7;Requisito;d;2026-01-05 09:30:59.528431997+00:00;re5;1
618;7;Teste;r;2026-01-05 10:33:45.692318411+00:00;re5;1
619;7;Gestao;c;2026-01-05 13:02:35.786876052+00:00;re8;2
620;7;Gestao;r;2026-01-05 11:41:45.208000243+00:00;re8;2
621;7;Gestao;U;2026-01-05 09:18:11.760376042+00:00;re8;2
622;7;Requisito;r;2026-01-05 13:50:51.650216876+00:00;re8;2
623;7;PF;C;2026-01-05 09:26:06.524333591+00:00;re8;2
624;7;PF;u;2026-01-05 10:04:19.195987095+00:00;re8;2
625;7;PF;d;2026-01-05 07:52:10.574355546+00:00;re8;2
626;7;Gestao;c;2026-01-05 14:17:32.567166592+00:00;re6;3
627;7;Gestao;U;2026-01-05 11:33:23.950146115+00:00;re6;3
628;7;Gestao;d;2026-01-05 14:20:45.176552108+00:00;re6;3
629;7;Codigo;r;2026-01-05 13:54:00.788843814+00:00;re6;3
630;7;Requisito;r;2026-01-05 12:00:08.300265208+00:00;re6;3
631;7;PF;C;2026-01-05 11:07:56.846785165+00:00;re6;3
632;7;PF;r;2026-01-05 12:12:14.763714169+00:00;re6;3
633;7;PF;d;2026-01-05 11:14:53.742538775+00:00;re6;3
634;7;Gestao;U;2026-01-05 14:34:31.538376948+00:00;re5;4
635;7;Gestao;c;2026-01-03 08:55:36.249445713+00:00;re7;5
636;7;Gestao;r;2026-01-05 00:02:44.440051125+00:00;re7;5
637;7;Gestao;U;2026-01-03 11:46:33.411052966+00:00;re7;5
638;7;Gestao;d;2026-01-05 04:19:17.037038394+00:00;re7;5
639;7;Codigo;C;2026-01-03 23:49:26.669785842+00:00;re7;5
640;7;Codigo;r;2026-01-05 00:03:54.110984414+00:00;re7;5
641;7;Codigo;u;2026-01-03 02:52:07.249811453+00:00;re7;5
642;7;Gestao;U;2026-01-05 14:00:07.083110708+00:00;re8;6
643;7;Codigo;r;2026-01-05 12:32:30.698049551+00:00;re8;6
644;7;Codigo;U;2026-01-05 14:48:13.037814307+00:00;re8;6
645;7;Teste;r;2026-01-05 15:10:41.089906865+00:00;re8;6
646;7;Gestao;c;2026-01-05 14:22:28.914142575+00:00;re8;7
647;7;Gestao;U;2026-01-05 13:51:04.198592968+00:00;re8;7
648;7;Requisito;r;2026-01-05 14:45:52.227462648+00:00;re8;7
649;7;PF;C;2026-01-05 14:52:46.342038533+00:00;re8;7
650;7;PF;r;2026-01-05 14:39:58.418298675+00:00;re8;7
651;7;PF;u;2026-01-05 15:07:38.450070025+00:00;re8;7
652;7;PF;d;2026-01-05 15:21:29.833191517+00:00;re8;7
653;7;Gestao;c;2026-01-05 14:02:29.056993295+00:00;re7;8
654;7;Gestao;r;2026-01-05 14:56:01.724612095+00:00;re7;8
655;7;Gestao;U;2026-01-05 14:56:20.745091557+00:00;re7;8
656;7;Codigo;r;2026-01-05 15:41:27.808884840+00:00;re7;8
657;7;PF;C;2026-01-05 14:36:45.980544989+00:00;re7;8
658;7;PF;u;2026-01-05 13:58:09.071978899+00:00;re7;8
659;7;Gestao;c;2026-01-05 13:03:01.769463610+00:00;re7;9
660;7;Gestao;U;2026-01-05 14:56:09.167191033+00:00;re7;9
661;7;Gestao;c;2026-01-05 13:01:24.598821476+00:00;re9;10
662;7;Gestao;r;2026-01-05 13:44:13.964396061+00:00;re9;10
663;7;Gestao;U;2026-01-05 13:39:31.036584511+00:00;re9;10
664;7;Gestao;d;2026-01-05 15:00:28.592184847+00:00;re9;10
665;7;Requisito;r;2026-01-05 12:10:07.990617724+00:00;re9;10
666;7;PF;r;2026-01-05 15:10:51.783644269+00:00;re9;10
667;7;Gestao;c;2026-01-05 14:36:15.147696963+00:00;re9;11
668;7;Gestao;r;2026-01-05 15:50:42.443667310+00:00;re9;11
669;7;Gestao;U;2026-01-05 16:03:02.999093011+00:00;re9;11
670;7;Gestao;d;2026-01-05 14:42:58.381136139+00:00;re9;11
671;7;Gestao;c;2026-01-05 15:32:49.855266835+00:00;re5;12
672;7;Gestao;U;2026-01-05 13:00:00.800501701+00:00;re5;12
673;7;Codigo;r;2026-01-05 13:22:25.368138221+00:00;re5;12
674;7;Requisito;r;2026-01-05 15:53:57.650302969+00:00;re5;12
675;7;PF;C;2026-01-05 14:18:31.625549356+00:00;re5;12
676;7;PF;r;2026-01-05 15:28:13.238299766+00:00;re5;12
677;7;Gestao;c;2026-01-05 16:03:55.143436376+00:00;re8;13
678;7;Gestao;U;2026-01-05 13:23:04.306163250+00:00;re8;13
679;7;PF;C;2026-01-05 14:34:38.898354004+00:00;re8;13
680;7;PF;d;2026-01-05 14:03:55.236410442+00:00;re8;13
681;7;Gestao;c;2026-01-05 14:53:28.105531990+00:00;re7;14
682;7;Gestao;r;2026-01-05 15:18:51.829042127+00:00;re7;14
683;7;Gestao;U;2026-01-05 14:46:40.165023078+00:00;re7;14
684;7;Gestao;d;2026-01-05 16:22:42.307199844+00:00;re7;14
685;7;Codigo;c;2026-01-05 16:06:23.399175414+00:00;re7;14
686;7;Codigo;r;2026-01-05 16:01:15.557052899+00:00;re7;14
687;7;Codigo;U;2026-01-05 14:53:12.982597593+00:00;re7;14
688;7;Requisito;r;2026-01-05 16:06:45.686743860+00:00;re7;14
689;7;Gestao;U;2026-01-05 15:55:59.146025453+00:00;re8;15
690;7;Codigo;r;2026-01-05 16:21:39.265486746+00:00;re8;15
691;7;Requisito;r;2026-01-05 15:15:45.197045330+00:00;re8;15
692;7;Teste;C;2026-01-05 15:22:18.550103540+00:00;re8;15
693;7;Teste;r;2026-01-05 15:43:51.779593598+00:00;re8;15
694;7;Teste;u;2026-01-05 16:34:44.938179224+00:00;re8;15
695;7;Gestao;r;2026-01-05 11:13:43.849546994+00:00;re8;16
696;7;Gestao;U;2026-01-05 15:24:49.942725687+00:00;re8;16
697;7;Requisito;r;2026-01-05 16:16:07.520463495+00:00;re8;16
698;7;Teste;r;2026-01-05 09:37:59.230280101+00:00;re8;16
699;7;Gestao;U;2026-01-05 16:57:52.839512030+00:00;re5;17
700;7;Gestao;d;2026-01-05 16:46:42.279019929+00:00;re5;17
701;7;Requisito;r;2026-01-05 16:51:22.018943591+00:00;re5;17
702;7;PF;C;2026-01-05 16:40:00.903913198+00:00;re5;17
703;7;PF;r;2026-01-05 16:03:39.171502396+00:00;re5;17
704;7;PF;d;2026-01-05 16:00:00.639463556+00:00;re5;17
705;7;Gestao;r;2026-01-05 13:30:50.305680973+00:00;re8;18
706;7;Gestao;U;2026-01-05 09:35:48.395022049+00:00;re8;18
707;7;Gestao;d;2026-01-05 17:24:26.262716199+00:00;re8;18
708;7;Codigo;r;2026-01-05 12:21:23.249964330+00:00;re8;18
709;7;PF;C;2026-01-05 15:51:16.520141602+00:00;re8;18
710;7;PF;d;2026-01-05 12:16:39.578357362+00:00;re8;18
711;7;Gestao;U;2026-01-05 17:07:54.507345215+00:00;re8;19
712;7;Teste;r;2026-01-05 17:29:55.407990106+00:00;re8;19
713;7;Gestao;U;2026-01-05 12:56:35.348896511+00:00;re9;20
714;7;Codigo;r;2026-01-05 12:38:27.712770801+00:00;re9;20
715;7;Requisito;r;2026-01-05 09:59:48.717517625+00:00;re9;20
716;7;Requisito;U;2026-01-05 13:10:38.214737686+00:00;re9;20
717;7;Teste;r;2026-01-05 13:20:58.898739183+00:00;re9;20
718;8;Gestao;r;2026-01-05 05:37:34.600450629+00:00;re9;1
719;8;Gestao;U;2026-01-04 23:27:11.103408934+00:00;re9;1
720;8;Codigo;r;2026-01-05 01:52:44.413226347+00:00;re9;1
721;8;Requisito;C;2026-01-05 05:37:40.127892994+00:00;re9;1
722;8;Requisito;d;2026-01-05 08:18:12.295584577+00:00;re9;1
723;8;Gestao;c;2026-01-05 10:45:56.245486914+00:00;re5;2
724;8;Gestao;U;2026-01-05 10:02:45.017015874+00:00;re5;2
725;8;Gestao;d;2026-01-05 10:35:09.846187186+00:00;re5;2
726;8;Requisito;r;2026-01-05 10:46:24.119528366+00:00;re5;2
727;8;PF;C;2026-01-05 10:24:51.939251771+00:00;re5;2
728;8;PF;r;2026-01-05 10:40:45.302938573+00:00;re5;2
729;8;PF;u;2026-01-05 10:26:19.860765937+00:00;re5;2
730;8;Gestao;r;2026-01-05 09:22:02.150819396+00:00;re7;3
731;8;Gestao;U;2026-01-05 09:39:10.375393717+00:00;re7;3
732;8;Gestao;d;2026-01-05 08:28:28.418248997+00:00;re7;3
733;8;Codigo;r;2026-01-05 08:42:13.761739059+00:00;re7;3
734;8;Requisito;r;2026-01-05 10:42:09.465473747+00:00;re7;3
735;8;PF;C;2026-01-05 08:00:38.259428191+00:00;re7;3
736;8;PF;u;2026-01-05 08:26:30.525475677+00:00;re7;3
737;8;PF;d;2026-01-05 10:00:41.568236048+00:00;re7;3
738;8;Gestao;r;2026-01-05 09:19:13.512450385+00:00;re7;4
739;8;Gestao;U;2026-01-05 10:53:52.334836714+00:00;re7;4
740;8;Gestao;c;2026-01-05 09:56:34.632142739+00:00;re7;5
741;8;Gestao;U;2026-01-05 08:15:26.454249662+00:00;re7;5
742;8;Codigo;C;2026-01-05 11:21:46.457854477+00:00;re7;5
743;8;Codigo;r;2026-01-05 08:43:22.859297609+00:00;re7;5
744;8;Codigo;u;2026-01-05 09:11:43.743714608+00:00;re7;5
745;8;Codigo;d;2026-01-05 09:21:10.764736436+00:00;re7;5
746;8;Requisito;r;2026-01-05 10:23:13.503218267+00:00;re7;5
747;8;Teste;r;2026-01-05 09:04:49.096718958+00:00;re7;5
748;8;Gestao;c;2026-01-05 05:25:59.718966937+00:00;re6;6
749;8;Gestao;r;2026-01-04 05:29:52.585112761+00:00;re6;6
750;8;Gestao;U;2026-01-05 08:32:00.540068515+00:00;re6;6
751;8;Codigo;U;2026-01-04 07:48:20.368824343+00:00;re6;6
752;8;Teste;r;2026-01-05 06:41:57.175960296+00:00;re6;6
753;8;Gestao;r;2026-01-05 11:02:46.243746105+00:00;re7;7
754;8;Gestao;U;2026-01-05 10:50:04.383843576+00:00;re7;7
755;8;Gestao;d;2026-01-05 11:30:53.045231501+00:00;re7;7
756;8;PF;C;2026-01-05 12:15:18.206885526+00:00;re7;7
757;8;PF;r;2026-01-05 12:11:37.612054374+00:00;re7;7
758;8;PF;u;2026-01-05 11:33:14.512996036+00:00;re7;7
759;8;Gestao;c;2026-01-05 10:06:08.451022616+00:00;re7;8
760;8;Gestao;U;2026-01-05 10:03:16.792867233+00:00;re7;8
761;8;Gestao;d;2026-01-05 06:25:51.325863622+00:00;re7;8
762;8;Requisito;r;2026-01-05 06:06:40.115874353+00:00;re7;8
